id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address
314,6497,17,Bonyhád,3,2,3,170,13630,szent imre utca,8,0,"szent imre utca 8, Bonyhád"
317,6707,5,Borsodivánka,4,3,8,60,746,arany jános utca,11,1,"arany jános utca 11, Borsodivánka"
320,6707,5,Borsodivánka,4,3,8,60,746,ifjuság utca,12,0,"ifjuság utca 12, Borsodivánka"
322,6707,5,Borsodivánka,4,3,8,60,746,józsef attila utca,1,0,"józsef attila utca 1, Borsodivánka"
323,6707,5,Borsodivánka,4,3,8,60,746,józsef attila utca,9,0,"józsef attila utca 9, Borsodivánka"
324,6707,5,Borsodivánka,4,3,8,60,746,józsef attila utca,13,1,"józsef attila utca 13, Borsodivánka"
325,6707,5,Borsodivánka,4,3,8,60,746,józsef attila utca,21,0,"józsef attila utca 21, Borsodivánka"
326,6707,5,Borsodivánka,4,3,8,60,746,józsef attila utca,88,1,"józsef attila utca 88, Borsodivánka"
327,6707,5,Borsodivánka,4,3,8,60,746,petőfi sándor utca,3,2,"petőfi sándor utca 3, Borsodivánka"
329,3407,13,Budajenő,4,3,7,123,1687,ady endre utca,30,1,"ady endre utca 30, Budajenő"
330,3407,13,Budajenő,4,3,7,123,1687,ady endre utca,47,1,"ady endre utca 47, Budajenő"
333,3407,13,Budajenő,4,3,7,123,1687,fácán utca,11,0,"fácán utca 11, Budajenő"
334,3407,13,Budajenő,4,3,7,123,1687,kis-köz utca,1,0,"kis-köz utca 1, Budajenő"
336,3407,13,Budajenő,4,3,7,123,1687,kossuth lajos utca,20,1,"kossuth lajos utca 20, Budajenő"
337,3407,13,Budajenő,4,3,7,123,1687,rozmaring utca,14/A,1,"rozmaring utca 14/A, Budajenő"
338,3407,13,Budajenő,4,3,7,123,1687,sport utca,4/A,1,"sport utca 4/A, Budajenő"
341,3407,13,Budajenő,4,3,7,123,1687,szőlő utca,44,1,"szőlő utca 44, Budajenő"
343,23463,13,Budakalász,3,2,4,135,10619,béke sétány,11,0,"béke sétány 11, Budakalász"
344,23463,13,Budakalász,3,2,4,135,10619,dolinai utca,003523/61,0,"dolinai utca 003523/61, Budakalász"
345,23463,13,Budakalász,3,2,4,135,10619,hajnalka utca,14,1,"hajnalka utca 14, Budakalász"
346,23463,13,Budakalász,3,2,4,135,10619,józsef attila utca,17,1,"józsef attila utca 17, Budakalász"
347,12052,13,Budakeszi,3,2,3,123,13502,csák józsef utca,23,1,"csák józsef utca 23, Budakeszi"
348,12052,13,Budakeszi,3,2,3,123,13502,fő utca,24,1,"fő utca 24, Budakeszi"
349,12052,13,Budakeszi,3,2,3,123,13502,fő utca,159,0,"fő utca 159, Budakeszi"
351,12052,13,Budakeszi,3,2,3,123,13502,megyei út,76,1,"megyei út 76, Budakeszi"
352,23278,13,Budaörs,3,2,3,123,26757,alma utca,29,0,"alma utca 29, Budaörs"
353,23278,13,Budaörs,3,2,3,123,26757,farkasréti út,13,0,"farkasréti út 13, Budaörs"
354,23278,13,Budaörs,3,2,3,123,26757,farkasréti út,febr.79,1,"farkasréti út febr.79, Budaörs"
355,23278,13,Budaörs,3,2,3,123,26757,lévai utca,31,0,"lévai utca 31, Budaörs"
356,23278,13,Budaörs,3,2,3,123,26757,liget utca,6,0,"liget utca 6, Budaörs"
358,23278,13,Budaörs,3,2,3,123,26757,őszibarack utca,18/B,0,"őszibarack utca 18/B, Budaörs"
359,23278,13,Budaörs,3,2,3,123,26757,szabadság út,321,0,"szabadság út 321, Budaörs"
360,23278,13,Budaörs,3,2,3,123,26757,templom tér,7,1,"templom tér 7, Budaörs"
362,9566,1,Budapest 01. kerület,1,1,1,999,24158,attila út,37,0,"attila út 37, Budapest 01. kerület"
363,9566,1,Budapest 01. kerület,1,1,1,999,24158,batthyány utca,46,2,"batthyány utca 46, Budapest 01. kerület"
364,9566,1,Budapest 01. kerület,1,1,1,999,24158,csalogány utca,22-24,1,"csalogány utca 22-24, Budapest 01. kerület"
365,9566,1,Budapest 01. kerület,1,1,1,999,24158,hattyú utca,4,1,"hattyú utca 4, Budapest 01. kerület"
366,9566,1,Budapest 01. kerület,1,1,1,999,24158,naphegy tér,2,0,"naphegy tér 2, Budapest 01. kerület"
368,9566,1,Budapest 01. kerület,1,1,1,999,24158,ostrom utca,19,1,"ostrom utca 19, Budapest 01. kerület"
369,9566,1,Budapest 01. kerület,1,1,1,999,24158,várfok utca,15/C,2,"várfok utca 15/C, Budapest 01. kerület"
370,3179,1,Budapest 02. kerület,1,1,1,999,87744,árvácska utca,7,1,"árvácska utca 7, Budapest 02. kerület"
371,3179,1,Budapest 02. kerület,1,1,1,999,87744,balogvár utca,5/A,0,"balogvár utca 5/A, Budapest 02. kerület"
372,3179,1,Budapest 02. kerület,1,1,1,999,87744,bimbó út,78,0,"bimbó út 78, Budapest 02. kerület"
373,3179,1,Budapest 02. kerület,1,1,1,999,87744,előd vezér utca,37/B,0,"előd vezér utca 37/B, Budapest 02. kerület"
375,3179,1,Budapest 02. kerület,1,1,1,999,87744,felső zöldmáli út,61-65,1,"felső zöldmáli út 61-65, Budapest 02. kerület"
377,3179,1,Budapest 02. kerület,1,1,1,999,87744,gábor áron utca,49/A,0,"gábor áron utca 49/A, Budapest 02. kerület"
378,3179,1,Budapest 02. kerület,1,1,1,999,87744,gesztenyefa utca,4,2,"gesztenyefa utca 4, Budapest 02. kerület"
379,3179,1,Budapest 02. kerület,1,1,1,999,87744,gyulai pál utca,9,2,"gyulai pál utca 9, Budapest 02. kerület"
380,3179,1,Budapest 02. kerület,1,1,1,999,87744,hankóczy jenő utca,22,1,"hankóczy jenő utca 22, Budapest 02. kerület"
381,3179,1,Budapest 02. kerület,1,1,1,999,87744,hunyadi jános utca,73,2,"hunyadi jános utca 73, Budapest 02. kerület"
382,3179,1,Budapest 02. kerület,1,1,1,999,87744,keleti károly utca,11/B,0,"keleti károly utca 11/B, Budapest 02. kerület"
383,3179,1,Budapest 02. kerület,1,1,1,999,87744,kokárda utca,4,1,"kokárda utca 4, Budapest 02. kerület"
386,3179,1,Budapest 02. kerület,1,1,1,999,87744,nagykovácsi út,011355/0002,2,"nagykovácsi út 011355/0002, Budapest 02. kerület"
387,3179,1,Budapest 02. kerület,1,1,1,999,87744,napvirág utca,17,0,"napvirág utca 17, Budapest 02. kerület"
388,3179,1,Budapest 02. kerület,1,1,1,999,87744,nedű utca,21,0,"nedű utca 21, Budapest 02. kerület"
390,3179,1,Budapest 02. kerület,1,1,1,999,87744,szabadság utca,32,2,"szabadság utca 32, Budapest 02. kerület"
391,3179,1,Budapest 02. kerület,1,1,1,999,87744,szász károly utca,1,1,"szász károly utca 1, Budapest 02. kerület"
392,3179,1,Budapest 02. kerület,1,1,1,999,87744,szilágyi erzsébet fasor,17,1,"szilágyi erzsébet fasor 17, Budapest 02. kerület"
393,3179,1,Budapest 02. kerület,1,1,1,999,87744,törökvész út,84,0,"törökvész út 84, Budapest 02. kerület"
394,3179,1,Budapest 02. kerület,1,1,1,999,87744,törökvész út,95-97,2,"törökvész út 95-97, Budapest 02. kerület"
395,3179,1,Budapest 02. kerület,1,1,1,999,87744,tövis utca,48,0,"tövis utca 48, Budapest 02. kerület"
396,3179,1,Budapest 02. kerület,1,1,1,999,87744,tüske utca,7,1,"tüske utca 7, Budapest 02. kerület"
397,3179,1,Budapest 02. kerület,1,1,1,999,87744,vérhalom utca,10,0,"vérhalom utca 10, Budapest 02. kerület"
399,3179,1,Budapest 02. kerület,1,1,1,999,87744,viola utca,5,2,"viola utca 5, Budapest 02. kerület"
400,3179,1,Budapest 02. kerület,1,1,1,999,87744,zöldkert út,7,0,"zöldkert út 7, Budapest 02. kerület"
401,18069,1,Budapest 03. kerület,1,1,1,999,126478,bécsi út,225,0,"bécsi út 225, Budapest 03. kerület"
402,18069,1,Budapest 03. kerület,1,1,1,999,126478,boglár utca,4,2,"boglár utca 4, Budapest 03. kerület"
403,18069,1,Budapest 03. kerület,1,1,1,999,126478,csobánka tér,2,2,"csobánka tér 2, Budapest 03. kerület"
404,18069,1,Budapest 03. kerület,1,1,1,999,126478,diófa utca,3,0,"diófa utca 3, Budapest 03. kerület"
405,18069,1,Budapest 03. kerület,1,1,1,999,126478,észak utca,10,0,"észak utca 10, Budapest 03. kerület"
406,18069,1,Budapest 03. kerület,1,1,1,999,126478,észak utca,22,1,"észak utca 22, Budapest 03. kerület"
407,18069,1,Budapest 03. kerület,1,1,1,999,126478,füst milán utca,1,1,"füst milán utca 1, Budapest 03. kerület"
408,18069,1,Budapest 03. kerület,1,1,1,999,126478,gyűrű utca,4,1,"gyűrű utca 4, Budapest 03. kerület"
409,18069,1,Budapest 03. kerület,1,1,1,999,126478,hatvany lajos utca,8,2,"hatvany lajos utca 8, Budapest 03. kerület"
410,18069,1,Budapest 03. kerület,1,1,1,999,126478,hedvig utca,10,2,"hedvig utca 10, Budapest 03. kerület"
412,18069,1,Budapest 03. kerület,1,1,1,999,126478,hunyadi utca,49,1,"hunyadi utca 49, Budapest 03. kerület"
413,18069,1,Budapest 03. kerület,1,1,1,999,126478,jeles utca,57-59,2,"jeles utca 57-59, Budapest 03. kerület"
414,18069,1,Budapest 03. kerület,1,1,1,999,126478,jós utca,1,2,"jós utca 1, Budapest 03. kerület"
415,18069,1,Budapest 03. kerület,1,1,1,999,126478,juhász gyula utca,11,2,"juhász gyula utca 11, Budapest 03. kerület"
416,18069,1,Budapest 03. kerület,1,1,1,999,126478,kadosa utca,42,1,"kadosa utca 42, Budapest 03. kerület"
418,18069,1,Budapest 03. kerület,1,1,1,999,126478,kenyeres utca,11,1,"kenyeres utca 11, Budapest 03. kerület"
420,18069,1,Budapest 03. kerület,1,1,1,999,126478,kerék utca,30,0,"kerék utca 30, Budapest 03. kerület"
421,18069,1,Budapest 03. kerület,1,1,1,999,126478,királyok útja,182,1,"királyok útja 182, Budapest 03. kerület"
423,18069,1,Budapest 03. kerület,1,1,1,999,126478,kunigunda útja,35,1,"kunigunda útja 35, Budapest 03. kerület"
426,18069,1,Budapest 03. kerület,1,1,1,999,126478,leányfalu utca,15,2,"leányfalu utca 15, Budapest 03. kerület"
427,18069,1,Budapest 03. kerület,1,1,1,999,126478,maros utca,14,0,"maros utca 14, Budapest 03. kerület"
429,18069,1,Budapest 03. kerület,1,1,1,999,126478,papírgyár utca,3,1,"papírgyár utca 3, Budapest 03. kerület"
430,18069,1,Budapest 03. kerület,1,1,1,999,126478,pirkadat utca,21,0,"pirkadat utca 21, Budapest 03. kerület"
431,18069,1,Budapest 03. kerület,1,1,1,999,126478,raktár utca,12,1,"raktár utca 12, Budapest 03. kerület"
432,18069,1,Budapest 03. kerület,1,1,1,999,126478,raktár utca,50,0,"raktár utca 50, Budapest 03. kerület"
434,18069,1,Budapest 03. kerület,1,1,1,999,126478,saroglya utca,022845/0004,0,"saroglya utca 022845/0004, Budapest 03. kerület"
435,18069,1,Budapest 03. kerület,1,1,1,999,126478,solymár utca,2,0,"solymár utca 2, Budapest 03. kerület"
436,18069,1,Budapest 03. kerület,1,1,1,999,126478,szentendrei út,32,2,"szentendrei út 32, Budapest 03. kerület"
438,18069,1,Budapest 03. kerület,1,1,1,999,126478,tímár utca,26,0,"tímár utca 26, Budapest 03. kerület"
439,18069,1,Budapest 03. kerület,1,1,1,999,126478,valéria utca,11/A,0,"valéria utca 11/A, Budapest 03. kerület"
440,18069,1,Budapest 03. kerület,1,1,1,999,126478,városfal köz,1,1,"városfal köz 1, Budapest 03. kerület"
443,18069,1,Budapest 03. kerület,1,1,1,999,126478,zápor utca,59,0,"zápor utca 59, Budapest 03. kerület"
444,18069,1,Budapest 03. kerület,1,1,1,999,126478,zsirai miklós utca,3,1,"zsirai miklós utca 3, Budapest 03. kerület"
445,5467,1,Budapest 04. kerület,1,1,1,999,98284,aradi utca,5,0,"aradi utca 5, Budapest 04. kerület"
446,5467,1,Budapest 04. kerület,1,1,1,999,98284,aradi utca,6,2,"aradi utca 6, Budapest 04. kerület"
447,5467,1,Budapest 04. kerület,1,1,1,999,98284,árpád út,12.aug,1,"árpád út 12.aug, Budapest 04. kerület"
448,5467,1,Budapest 04. kerület,1,1,1,999,98284,berda józsef utca,40,0,"berda józsef utca 40, Budapest 04. kerület"
449,5467,1,Budapest 04. kerület,1,1,1,999,98284,bucka utca,64,0,"bucka utca 64, Budapest 04. kerület"
450,5467,1,Budapest 04. kerület,1,1,1,999,98284,cserző utca,3,1,"cserző utca 3, Budapest 04. kerület"
451,5467,1,Budapest 04. kerület,1,1,1,999,98284,csíksomlyó utca,2,0,"csíksomlyó utca 2, Budapest 04. kerület"
452,5467,1,Budapest 04. kerület,1,1,1,999,98284,csíksomlyó utca,4,0,"csíksomlyó utca 4, Budapest 04. kerület"
455,5467,1,Budapest 04. kerület,1,1,1,999,98284,erdősor út,22,0,"erdősor út 22, Budapest 04. kerület"
456,5467,1,Budapest 04. kerület,1,1,1,999,98284,erzsébet utca,18,1,"erzsébet utca 18, Budapest 04. kerület"
457,5467,1,Budapest 04. kerület,1,1,1,999,98284,gárdonyi géza utca,23,2,"gárdonyi géza utca 23, Budapest 04. kerület"
459,5467,1,Budapest 04. kerület,1,1,1,999,98284,hajló utca,40,2,"hajló utca 40, Budapest 04. kerület"
460,5467,1,Budapest 04. kerület,1,1,1,999,98284,járműtelep utca,15,1,"járműtelep utca 15, Budapest 04. kerület"
461,5467,1,Budapest 04. kerület,1,1,1,999,98284,lakkozó utca,45,2,"lakkozó utca 45, Budapest 04. kerület"
462,5467,1,Budapest 04. kerület,1,1,1,999,98284,lebstück mária utca,63,0,"lebstück mária utca 63, Budapest 04. kerület"
463,5467,1,Budapest 04. kerület,1,1,1,999,98284,mikszáth kálmán utca,16,0,"mikszáth kálmán utca 16, Budapest 04. kerület"
464,5467,1,Budapest 04. kerület,1,1,1,999,98284,munkásotthon utca,55,2,"munkásotthon utca 55, Budapest 04. kerület"
465,5467,1,Budapest 04. kerület,1,1,1,999,98284,pálya utca,24,2,"pálya utca 24, Budapest 04. kerület"
466,5467,1,Budapest 04. kerület,1,1,1,999,98284,perényi zsigmond utca,66,1,"perényi zsigmond utca 66, Budapest 04. kerület"
467,5467,1,Budapest 04. kerület,1,1,1,999,98284,petőfi utca,12,0,"petőfi utca 12, Budapest 04. kerület"
468,5467,1,Budapest 04. kerület,1,1,1,999,98284,rózsa utca,5,2,"rózsa utca 5, Budapest 04. kerület"
469,5467,1,Budapest 04. kerület,1,1,1,999,98284,rózsa utca,36/B,1,"rózsa utca 36/B, Budapest 04. kerület"
470,5467,1,Budapest 04. kerület,1,1,1,999,98284,rózsa utca,59,0,"rózsa utca 59, Budapest 04. kerület"
472,5467,1,Budapest 04. kerület,1,1,1,999,98284,szigeti józsef utca,15,1,"szigeti józsef utca 15, Budapest 04. kerület"
473,5467,1,Budapest 04. kerület,1,1,1,999,98284,tó utca,7,0,"tó utca 7, Budapest 04. kerület"
474,5467,1,Budapest 04. kerület,1,1,1,999,98284,tomori utca,6,0,"tomori utca 6, Budapest 04. kerület"
475,5467,1,Budapest 04. kerület,1,1,1,999,98284,tóth aladár utca,19,2,"tóth aladár utca 19, Budapest 04. kerület"
476,5467,1,Budapest 04. kerület,1,1,1,999,98284,vasvári pál utca,2,2,"vasvári pál utca 2, Budapest 04. kerület"
478,5467,1,Budapest 04. kerület,1,1,1,999,98284,zichy mihály utca,42,1,"zichy mihály utca 42, Budapest 04. kerület"
574,10700,1,Budapest 10. kerület,1,1,1,999,80978,bazalt utca,4,0,"bazalt utca 4, Budapest 10. kerület"
575,10700,1,Budapest 10. kerület,1,1,1,999,80978,bihari utca,5/D,1,"bihari utca 5/D, Budapest 10. kerület"
576,10700,1,Budapest 10. kerület,1,1,1,999,80978,csilla utca,8/A,2,"csilla utca 8/A, Budapest 10. kerület"
577,10700,1,Budapest 10. kerület,1,1,1,999,80978,füzér utca,42,0,"füzér utca 42, Budapest 10. kerület"
578,10700,1,Budapest 10. kerület,1,1,1,999,80978,gőzmozdony utca,4,0,"gőzmozdony utca 4, Budapest 10. kerület"
579,10700,1,Budapest 10. kerület,1,1,1,999,80978,gyakorló utca,10,0,"gyakorló utca 10, Budapest 10. kerület"
580,10700,1,Budapest 10. kerület,1,1,1,999,80978,gyakorló utca,16,2,"gyakorló utca 16, Budapest 10. kerület"
583,10700,1,Budapest 10. kerület,1,1,1,999,80978,hargita sétány,8,2,"hargita sétány 8, Budapest 10. kerület"
584,10700,1,Budapest 10. kerület,1,1,1,999,80978,hárslevelű utca,27/C,0,"hárslevelű utca 27/C, Budapest 10. kerület"
585,10700,1,Budapest 10. kerület,1,1,1,999,80978,hungária körút,07.máj,2,"hungária körút 07.máj, Budapest 10. kerület"
586,10700,1,Budapest 10. kerület,1,1,1,999,80978,ihász utca,22,0,"ihász utca 22, Budapest 10. kerület"
588,10700,1,Budapest 10. kerület,1,1,1,999,80978,kisbacon utca,1,1,"kisbacon utca 1, Budapest 10. kerület"
589,10700,1,Budapest 10. kerület,1,1,1,999,80978,korponai utca,11,2,"korponai utca 11, Budapest 10. kerület"
590,10700,1,Budapest 10. kerület,1,1,1,999,80978,kozma utca,15,1,"kozma utca 15, Budapest 10. kerület"
591,10700,1,Budapest 10. kerület,1,1,1,999,80978,kőbányai út,45/A,0,"kőbányai út 45/A, Budapest 10. kerület"
592,10700,1,Budapest 10. kerület,1,1,1,999,80978,kőbányai út,45/A,0,"kőbányai út 45/A, Budapest 10. kerület"
593,10700,1,Budapest 10. kerület,1,1,1,999,80978,kőrösi csoma sándor út,9,1,"kőrösi csoma sándor út 9, Budapest 10. kerület"
594,10700,1,Budapest 10. kerület,1,1,1,999,80978,kőrösi csoma sándor út,35-37,2,"kőrösi csoma sándor út 35-37, Budapest 10. kerület"
595,10700,1,Budapest 10. kerület,1,1,1,999,80978,mádi utca,2/B,0,"mádi utca 2/B, Budapest 10. kerület"
596,10700,1,Budapest 10. kerület,1,1,1,999,80978,mádi utca,169,1,"mádi utca 169, Budapest 10. kerület"
598,10700,1,Budapest 10. kerület,1,1,1,999,80978,ónodi utca,7,1,"ónodi utca 7, Budapest 10. kerület"
599,10700,1,Budapest 10. kerület,1,1,1,999,80978,somfa köz,15,1,"somfa köz 15, Budapest 10. kerület"
600,10700,1,Budapest 10. kerület,1,1,1,999,80978,sörgyár utca,33/B,1,"sörgyár utca 33/B, Budapest 10. kerület"
601,10700,1,Budapest 10. kerület,1,1,1,999,80978,tavas utca,1,1,"tavas utca 1, Budapest 10. kerület"
602,10700,1,Budapest 10. kerület,1,1,1,999,80978,vaspálya utca,56,1,"vaspálya utca 56, Budapest 10. kerület"
604,14216,1,Budapest 11. kerület,1,1,1,999,143165,andor utca,11/A,2,"andor utca 11/A, Budapest 11. kerület"
605,14216,1,Budapest 11. kerület,1,1,1,999,143165,árnika utca,1,2,"árnika utca 1, Budapest 11. kerület"
606,14216,1,Budapest 11. kerület,1,1,1,999,143165,baranyai tér,10,1,"baranyai tér 10, Budapest 11. kerület"
607,14216,1,Budapest 11. kerület,1,1,1,999,143165,bartók béla út,23,0,"bartók béla út 23, Budapest 11. kerület"
609,14216,1,Budapest 11. kerület,1,1,1,999,143165,bercsényi utca,9,0,"bercsényi utca 9, Budapest 11. kerület"
610,14216,1,Budapest 11. kerület,1,1,1,999,143165,beregszász út,56/C,0,"beregszász út 56/C, Budapest 11. kerület"
611,14216,1,Budapest 11. kerület,1,1,1,999,143165,bocskai út,05.márc,2,"bocskai út 05.márc, Budapest 11. kerület"
612,14216,1,Budapest 11. kerület,1,1,1,999,143165,bocskai út,15,2,"bocskai út 15, Budapest 11. kerület"
614,14216,1,Budapest 11. kerület,1,1,1,999,143165,bocskai út,52-54,0,"bocskai út 52-54, Budapest 11. kerület"
615,14216,1,Budapest 11. kerület,1,1,1,999,143165,bogdánfy utca,8/A,0,"bogdánfy utca 8/A, Budapest 11. kerület"
616,14216,1,Budapest 11. kerület,1,1,1,999,143165,boglárka utca,19,0,"boglárka utca 19, Budapest 11. kerület"
617,14216,1,Budapest 11. kerület,1,1,1,999,143165,budafoki út,81,2,"budafoki út 81, Budapest 11. kerület"
618,14216,1,Budapest 11. kerület,1,1,1,999,143165,csiki-hegyek utca,3,1,"csiki-hegyek utca 3, Budapest 11. kerület"
620,14216,1,Budapest 11. kerület,1,1,1,999,143165,dayka gábor utca,13,0,"dayka gábor utca 13, Budapest 11. kerület"
622,14216,1,Budapest 11. kerület,1,1,1,999,143165,előpatak utca,21-23,2,"előpatak utca 21-23, Budapest 11. kerület"
624,14216,1,Budapest 11. kerület,1,1,1,999,143165,etele út,32/B,2,"etele út 32/B, Budapest 11. kerület"
625,14216,1,Budapest 11. kerület,1,1,1,999,143165,etele út,34/A,0,"etele út 34/A, Budapest 11. kerület"
626,14216,1,Budapest 11. kerület,1,1,1,999,143165,etele út,67,2,"etele út 67, Budapest 11. kerület"
627,14216,1,Budapest 11. kerület,1,1,1,999,143165,fejér lipót utca,64,0,"fejér lipót utca 64, Budapest 11. kerület"
629,14216,1,Budapest 11. kerület,1,1,1,999,143165,ibrahim utca,13,2,"ibrahim utca 13, Budapest 11. kerület"
631,14216,1,Budapest 11. kerület,1,1,1,999,143165,igmándi utca,45,2,"igmándi utca 45, Budapest 11. kerület"
632,14216,1,Budapest 11. kerület,1,1,1,999,143165,irinyi józsef utca,32/B,0,"irinyi józsef utca 32/B, Budapest 11. kerület"
633,14216,1,Budapest 11. kerület,1,1,1,999,143165,karinthy frigyes út,18,0,"karinthy frigyes út 18, Budapest 11. kerület"
635,14216,1,Budapest 11. kerület,1,1,1,999,143165,keveháza utca,19-21,2,"keveháza utca 19-21, Budapest 11. kerület"
636,14216,1,Budapest 11. kerület,1,1,1,999,143165,kond vezér utca,7,0,"kond vezér utca 7, Budapest 11. kerület"
637,14216,1,Budapest 11. kerület,1,1,1,999,143165,major utca,12/B,2,"major utca 12/B, Budapest 11. kerület"
639,14216,1,Budapest 11. kerület,1,1,1,999,143165,mezőkövesd út,14,2,"mezőkövesd út 14, Budapest 11. kerület"
640,14216,1,Budapest 11. kerület,1,1,1,999,143165,nádorliget utca,8,1,"nádorliget utca 8, Budapest 11. kerület"
642,14216,1,Budapest 11. kerület,1,1,1,999,143165,rátz lászló utca,36,1,"rátz lászló utca 36, Budapest 11. kerület"
643,14216,1,Budapest 11. kerület,1,1,1,999,143165,regős köz,1,0,"regős köz 1, Budapest 11. kerület"
645,14216,1,Budapest 11. kerület,1,1,1,999,143165,sasadi út,96,1,"sasadi út 96, Budapest 11. kerület"
646,14216,1,Budapest 11. kerület,1,1,1,999,143165,schweidel utca,31,1,"schweidel utca 31, Budapest 11. kerület"
647,14216,1,Budapest 11. kerület,1,1,1,999,143165,tas vezér utca,28,1,"tas vezér utca 28, Budapest 11. kerület"
648,14216,1,Budapest 11. kerület,1,1,1,999,143165,tétényi út,36,0,"tétényi út 36, Budapest 11. kerület"
650,14216,1,Budapest 11. kerület,1,1,1,999,143165,torbágy utca,8,2,"torbágy utca 8, Budapest 11. kerület"
652,14216,1,Budapest 11. kerület,1,1,1,999,143165,törcsvár utca,14,0,"törcsvár utca 14, Budapest 11. kerület"
653,14216,1,Budapest 11. kerület,1,1,1,999,143165,villányi út,83-85,1,"villányi út 83-85, Budapest 11. kerület"
655,24697,1,Budapest 12. kerület,1,1,1,999,57709,álom utca,16,2,"álom utca 16, Budapest 12. kerület"
656,24697,1,Budapest 12. kerület,1,1,1,999,57709,avar utca,25/B,0,"avar utca 25/B, Budapest 12. kerület"
657,24697,1,Budapest 12. kerület,1,1,1,999,57709,bíró utca,14,2,"bíró utca 14, Budapest 12. kerület"
658,24697,1,Budapest 12. kerület,1,1,1,999,57709,diós árok,16,0,"diós árok 16, Budapest 12. kerület"
659,24697,1,Budapest 12. kerület,1,1,1,999,57709,galgóczy utca,10,2,"galgóczy utca 10, Budapest 12. kerület"
662,24697,1,Budapest 12. kerület,1,1,1,999,57709,kiss jános altb. utca,47,0,"kiss jános altb. utca 47, Budapest 12. kerület"
663,24697,1,Budapest 12. kerület,1,1,1,999,57709,krisztina körút,04.febr,0,"krisztina körút 04.febr, Budapest 12. kerület"
664,24697,1,Budapest 12. kerület,1,1,1,999,57709,kútvölgyi út,43,2,"kútvölgyi út 43, Budapest 12. kerület"
668,24697,1,Budapest 12. kerület,1,1,1,999,57709,nárcisz utca,27,0,"nárcisz utca 27, Budapest 12. kerület"
669,24697,1,Budapest 12. kerület,1,1,1,999,57709,pagony utca,23/A,2,"pagony utca 23/A, Budapest 12. kerület"
670,24697,1,Budapest 12. kerület,1,1,1,999,57709,rácz aladár út,164/B,0,"rácz aladár út 164/B, Budapest 12. kerület"
671,24697,1,Budapest 12. kerület,1,1,1,999,57709,ráth györgy utca,54,0,"ráth györgy utca 54, Budapest 12. kerület"
673,24697,1,Budapest 12. kerület,1,1,1,999,57709,városmajor utca,72,1,"városmajor utca 72, Budapest 12. kerület"
674,24299,1,Budapest 13. kerület,1,1,1,999,119057,balzac utca,40/A,0,"balzac utca 40/A, Budapest 13. kerület"
